date,store_id,revenue,day_of_week,month,is_holiday,is_promo,store_city,store_state,store_region,population_density,median_income
2025-01-21,S003,4618.28,1,1,0,0,Chicago,IL,Midwest,High,Medium
2025-01-22,S003,5098.32,2,1,0,0,Chicago,IL,Midwest,High,Medium
2025-01-23,S003,5989.33,3,1,0,0,Chicago,IL,Midwest,High,Medium
2025-01-24,S003,6221.71,4,1,0,0,Chicago,IL,Midwest,High,Medium
2025-01-25,S003,8999.09,5,1,0,1,Chicago,IL,Midwest,High,Medium
2025-01-26,S003,9642.19,6,1,0,1,Chicago,IL,Midwest,High,Medium
2025-01-27,S003,4146.06,0,1,0,0,Chicago,IL,Midwest,High,Medium
2025-01-28,S003,4034.96,1,1,0,0,Chicago,IL,Midwest,High,Medium
2025-01-29,S003,5757.14,2,1,0,0,Chicago,IL,Midwest,High,Medium
2025-01-30,S003,5563.09,3,1,0,0,Chicago,IL,Midwest,High,Medium
2025-01-31,S003,6249.05,4,1,0,0,Chicago,IL,Midwest,High,Medium
2025-02-01,S003,6054.41,5,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-02,S003,5648.12,6,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-03,S003,4624.72,0,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-04,S003,4251.51,1,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-05,S003,3926.13,2,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-06,S003,4809.72,3,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-07,S003,5651.77,4,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-08,S003,7858.93,5,2,0,1,Chicago,IL,Midwest,High,Medium
2025-02-09,S003,6718.4,6,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-10,S003,3980.82,0,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-11,S003,4615.15,1,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-12,S003,4679.97,2,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-13,S003,4466.87,3,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-14,S003,6227.05,4,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-15,S003,7650.37,5,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-16,S003,8578.69,6,2,0,1,Chicago,IL,Midwest,High,Medium
2025-02-17,S003,8535.3,0,2,1,1,Chicago,IL,Midwest,High,Medium
2025-02-18,S003,4429.05,1,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-19,S003,3741.43,2,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-20,S003,5721.28,3,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-21,S003,4930.95,4,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-22,S003,10209.3,5,2,0,1,Chicago,IL,Midwest,High,Medium
2025-02-23,S003,7445.03,6,2,0,1,Chicago,IL,Midwest,High,Medium
2025-02-24,S003,4450.63,0,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-25,S003,3689.26,1,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-26,S003,4108.76,2,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-27,S003,4702.73,3,2,0,0,Chicago,IL,Midwest,High,Medium
2025-02-28,S003,6878.67,4,2,0,0,Chicago,IL,Midwest,High,Medium
2025-03-01,S003,6866.9,5,3,0,0,Chicago,IL,Midwest,High,Medium
2025-03-02,S003,7033.61,6,3,0,0,Chicago,IL,Midwest,High,Medium
2025-03-03,S003,5075.09,0,3,0,0,Chicago,IL,Midwest,High,Medium
2025-03-04,S003,4734.73,1,3,0,0,Chicago,IL,Midwest,High,Medium
2025-03-05,S003,4905.81,2,3,0,0,Chicago,IL,Midwest,High,Medium
2025-03-06,S003,4979.65,3,3,0,0,Chicago,IL,Midwest,High,Medium
2025-03-07,S003,6800.82,4,3,0,0,Chicago,IL,Midwest,High,Medium
2024-07-01,S004,4278.23,0,7,0,0,Houston,TX,South,Medium,Medium
2024-07-02,S004,3791.74,1,7,0,0,Houston,TX,South,Medium,Medium
2024-07-03,S004,4868.3,2,7,0,0,Houston,TX,South,Medium,Medium
2024-07-04,S004,11916.11,3,7,1,1,Houston,TX,South,Medium,Medium
2024-07-05,S004,6016.8,4,7,0,0,Houston,TX,South,Medium,Medium
2024-07-06,S004,6977.99,5,7,0,0,Houston,TX,South,Medium,Medium
2024-07-07,S004,7558.58,6,7,0,0,Houston,TX,South,Medium,Medium
2024-07-08,S004,6346.41,0,7,0,1,Houston,TX,South,Medium,Medium
2024-07-09,S004,4509.81,1,7,0,0,Houston,TX,South,Medium,Medium
2024-07-10,S004,4737.83,2,7,0,0,Houston,TX,South,Medium,Medium
2024-07-11,S004,5292.84,3,7,0,0,Houston,TX,South,Medium,Medium
2024-07-12,S004,7451.69,4,7,0,0,Houston,TX,South,Medium,Medium
2024-07-13,S004,7135.79,5,7,0,0,Houston,TX,South,Medium,Medium
2024-07-14,S004,6739.19,6,7,0,0,Houston,TX,South,Medium,Medium
2024-07-15,S004,5002.56,0,7,0,0,Houston,TX,South,Medium,Medium
2024-07-16,S004,4943.93,1,7,0,0,Houston,TX,South,Medium,Medium
2024-07-17,S004,4135.94,2,7,0,0,Houston,TX,South,Medium,Medium
2024-07-18,S004,5303.25,3,7,0,0,Houston,TX,South,Medium,Medium
2024-07-19,S004,8740.79,4,7,0,1,Houston,TX,South,Medium,Medium
2024-07-20,S004,6658.25,5,7,0,0,Houston,TX,South,Medium,Medium
2024-07-21,S004,7961.59,6,7,0,0,Houston,TX,South,Medium,Medium
2024-07-22,S004,4466.71,0,7,0,0,Houston,TX,South,Medium,Medium
2024-07-23,S004,4930.33,1,7,0,0,Houston,TX,South,Medium,Medium
2024-07-24,S004,4507.18,2,7,0,0,Houston,TX,South,Medium,Medium
2024-07-25,S004,5723.62,3,7,0,0,Houston,TX,South,Medium,Medium
2024-07-26,S004,7984.01,4,7,0,0,Houston,TX,South,Medium,Medium
2024-07-27,S004,7648.57,5,7,0,0,Houston,TX,South,Medium,Medium
2024-07-28,S004,6918.16,6,7,0,0,Houston,TX,South,Medium,Medium
2024-07-29,S004,5575.49,0,7,0,0,Houston,TX,South,Medium,Medium
2024-07-30,S004,4480.05,1,7,0,0,Houston,TX,South,Medium,Medium
2024-07-31,S004,5638.98,2,7,0,0,Houston,TX,South,Medium,Medium
2024-08-01,S004,5597.92,3,8,0,0,Houston,TX,South,Medium,Medium
2024-08-02,S004,8570.94,4,8,0,1,Houston,TX,South,Medium,Medium
2024-08-03,S004,7324.82,5,8,0,0,Houston,TX,South,Medium,Medium
2024-08-04,S004,5551.13,6,8,0,0,Houston,TX,South,Medium,Medium
2024-08-05,S004,4814.38,0,8,0,0,Houston,TX,South,Medium,Medium
2024-08-06,S004,5256.08,1,8,0,0,Houston,TX,South,Medium,Medium
2024-08-07,S004,4350.37,2,8,0,0,Houston,TX,South,Medium,Medium
2024-08-08,S004,6158.62,3,8,0,0,Houston,TX,South,Medium,Medium
2024-08-09,S004,7084.68,4,8,0,0,Houston,TX,South,Medium,Medium
2024-08-10,S004,7206.64,5,8,0,0,Houston,TX,South,Medium,Medium
2024-08-11,S004,8084.52,6,8,0,0,Houston,TX,South,Medium,Medium
2024-08-12,S004,5299.73,0,8,0,0,Houston,TX,South,Medium,Medium
2024-08-13,S004,3554.86,1,8,0,0,Houston,TX,South,Medium,Medium
2024-08-14,S004,4403.48,2,8,0,0,Houston,TX,South,Medium,Medium
2024-08-15,S004,5509.94,3,8,0,0,Houston,TX,South,Medium,Medium
2024-08-16,S004,5950.9,4,8,0,0,Houston,TX,South,Medium,Medium
2024-08-17,S004,8204.9,5,8,0,0,Houston,TX,South,Medium,Medium
2024-08-18,S004,6820.02,6,8,0,0,Houston,TX,South,Medium,Medium
2024-08-19,S004,5166.39,0,8,0,1,Houston,TX,South,Medium,Medium
2024-08-20,S004,4494.25,1,8,0,0,Houston,TX,South,Medium,Medium
2024-08-21,S004,4023.89,2,8,0,0,Houston,TX,South,Medium,Medium
2024-08-22,S004,5359.85,3,8,0,0,Houston,TX,South,Medium,Medium
2024-08-23,S004,6344.5,4,8,0,0,Houston,TX,South,Medium,Medium
2024-08-24,S004,7432.68,5,8,0,0,Houston,TX,South,Medium,Medium
2024-08-25,S004,6154.09,6,8,0,0,Houston,TX,South,Medium,Medium
2024-08-26,S004,6480.47,0,8,0,1,Houston,TX,South,Medium,Medium
2024-08-27,S004,3905.74,1,8,0,0,Houston,TX,South,Medium,Medium
2024-08-28,S004,4251.66,2,8,0,0,Houston,TX,South,Medium,Medium
2024-08-29,S004,6352.73,3,8,0,1,Houston,TX,South,Medium,Medium
2024-08-30,S004,6754.49,4,8,0,0,Houston,TX,South,Medium,Medium
2024-08-31,S004,8072.49,5,8,0,0,Houston,TX,South,Medium,Medium
2024-09-01,S004,5840.8,6,9,0,0,Houston,TX,South,Medium,Medium
2024-09-02,S004,8544.4,0,9,1,1,Houston,TX,South,Medium,Medium
2024-09-03,S004,3315.24,1,9,0,0,Houston,TX,South,Medium,Medium
2024-09-04,S004,4610.26,2,9,0,0,Houston,TX,South,Medium,Medium
2024-09-05,S004,4215.05,3,9,0,0,Houston,TX,South,Medium,Medium
2024-09-06,S004,5960.42,4,9,0,0,Houston,TX,South,Medium,Medium
2024-09-07,S004,8934.72,5,9,0,1,Houston,TX,South,Medium,Medium
2024-09-08,S004,7050.68,6,9,0,0,Houston,TX,South,Medium,Medium
2024-09-09,S004,5422.76,0,9,0,0,Houston,TX,South,Medium,Medium
2024-09-10,S004,4348.69,1,9,0,0,Houston,TX,South,Medium,Medium
2024-09-11,S004,6127.71,2,9,0,1,Houston,TX,South,Medium,Medium
2024-09-12,S004,4338.26,3,9,0,0,Houston,TX,South,Medium,Medium
2024-09-13,S004,6945.33,4,9,0,0,Houston,TX,South,Medium,Medium
2024-09-14,S004,8256.14,5,9,0,0,Houston,TX,South,Medium,Medium
2024-09-15,S004,5824.53,6,9,0,0,Houston,TX,South,Medium,Medium
2024-09-16,S004,4468.35,0,9,0,0,Houston,TX,South,Medium,Medium
2024-09-17,S004,3838.92,1,9,0,0,Houston,TX,South,Medium,Medium
2024-09-18,S004,4436.95,2,9,0,0,Houston,TX,South,Medium,Medium
2024-09-19,S004,5691.46,3,9,0,0,Houston,TX,South,Medium,Medium
2024-09-20,S004,6430.93,4,9,0,0,Houston,TX,South,Medium,Medium
2024-09-21,S004,6717.02,5,9,0,0,Houston,TX,South,Medium,Medium
2024-09-22,S004,5610.13,6,9,0,0,Houston,TX,South,Medium,Medium
2024-09-23,S004,4262.73,0,9,0,0,Houston,TX,South,Medium,Medium
2024-09-24,S004,4938.01,1,9,0,0,Houston,TX,South,Medium,Medium
2024-09-25,S004,4862.8,2,9,0,0,Houston,TX,South,Medium,Medium
2024-09-26,S004,5299.99,3,9,0,0,Houston,TX,South,Medium,Medium
2024-09-27,S004,6639.2,4,9,0,0,Houston,TX,South,Medium,Medium
2024-09-28,S004,6663.5,5,9,0,0,Houston,TX,South,Medium,Medium
2024-09-29,S004,6226.79,6,9,0,0,Houston,TX,South,Medium,Medium
2024-09-30,S004,4358.4,0,9,0,0,Houston,TX,South,Medium,Medium
2024-10-01,S004,4024.25,1,10,0,0,Houston,TX,South,Medium,Medium
2024-10-02,S004,4047.13,2,10,0,0,Houston,TX,South,Medium,Medium
2024-10-03,S004,5171.5,3,10,0,0,Houston,TX,South,Medium,Medium
2024-10-04,S004,5442.88,4,10,0,0,Houston,TX,South,Medium,Medium
2024-10-05,S004,7426.61,5,10,0,0,Houston,TX,South,Medium,Medium
2024-10-06,S004,6703.42,6,10,0,0,Houston,TX,South,Medium,Medium
2024-10-07,S004,5150.27,0,10,0,0,Houston,TX,South,Medium,Medium
2024-10-08,S004,4574.63,1,10,0,0,Houston,TX,South,Medium,Medium
2024-10-09,S004,4719.65,2,10,0,0,Houston,TX,South,Medium,Medium
2024-10-10,S004,4991.23,3,10,0,0,Houston,TX,South,Medium,Medium
2024-10-11,S004,6402.01,4,10,0,0,Houston,TX,South,Medium,Medium
2024-10-12,S004,7726.59,5,10,0,0,Houston,TX,South,Medium,Medium
2024-10-13,S004,6433.95,6,10,0,0,Houston,TX,South,Medium,Medium
2024-10-14,S004,5018.33,0,10,0,0,Houston,TX,South,Medium,Medium
2024-10-15,S004,4354.22,1,10,0,0,Houston,TX,South,Medium,Medium
2024-10-16,S004,4533.79,2,10,0,0,Houston,TX,South,Medium,Medium
2024-10-17,S004,5540.36,3,10,0,0,Houston,TX,South,Medium,Medium
2024-10-18,S004,6236.41,4,10,0,0,Houston,TX,South,Medium,Medium
2024-10-19,S004,6971.08,5,10,0,0,Houston,TX,South,Medium,Medium
2024-10-20,S004,7307.81,6,10,0,0,Houston,TX,South,Medium,Medium
2024-10-21,S004,4692.38,0,10,0,0,Houston,TX,South,Medium,Medium
2024-10-22,S004,4414.71,1,10,0,0,Houston,TX,South,Medium,Medium
2024-10-23,S004,4299.32,2,10,0,0,Houston,TX,South,Medium,Medium
2024-10-24,S004,5982.8,3,10,0,0,Houston,TX,South,Medium,Medium
2024-10-25,S004,5918.53,4,10,0,0,Houston,TX,South,Medium,Medium
2024-10-26,S004,7087.03,5,10,0,0,Houston,TX,South,Medium,Medium
2024-10-27,S004,8921.16,6,10,0,1,Houston,TX,South,Medium,Medium
2024-10-28,S004,3966.43,0,10,0,0,Houston,TX,South,Medium,Medium
2024-10-29,S004,4074.97,1,10,0,0,Houston,TX,South,Medium,Medium
2024-10-30,S004,4766.79,2,10,0,0,Houston,TX,South,Medium,Medium
2024-10-31,S004,5356.15,3,10,0,0,Houston,TX,South,Medium,Medium
2024-11-01,S004,7723.31,4,11,0,0,Houston,TX,South,Medium,Medium
2024-11-02,S004,9192.97,5,11,0,0,Houston,TX,South,Medium,Medium
2024-11-03,S004,6658.19,6,11,0,0,Houston,TX,South,Medium,Medium
2024-11-04,S004,6531.26,0,11,0,0,Houston,TX,South,Medium,Medium
2024-11-05,S004,7601.54,1,11,0,1,Houston,TX,South,Medium,Medium
2024-11-06,S004,6168.9,2,11,0,0,Houston,TX,South,Medium,Medium
2024-11-07,S004,6202.48,3,11,0,0,Houston,TX,South,Medium,Medium
2024-11-08,S004,8701.58,4,11,0,0,Houston,TX,South,Medium,Medium
2024-11-09,S004,9514.91,5,11,0,1,Houston,TX,South,Medium,Medium
2024-11-10,S004,8117.84,6,11,0,0,Houston,TX,South,Medium,Medium
2024-11-11,S004,5577.76,0,11,0,0,Houston,TX,South,Medium,Medium
2024-11-12,S004,5640.95,1,11,0,0,Houston,TX,South,Medium,Medium
2024-11-13,S004,5906.84,2,11,0,0,Houston,TX,South,Medium,Medium
2024-11-14,S004,7034.23,3,11,0,0,Houston,TX,South,Medium,Medium
2024-11-15,S004,8287.98,4,11,0,0,Houston,TX,South,Medium,Medium
2024-11-16,S004,10416.15,5,11,0,0,Houston,TX,South,Medium,Medium
2024-11-17,S004,11016.17,6,11,0,1,Houston,TX,South,Medium,Medium
2024-11-18,S004,7242.89,0,11,0,1,Houston,TX,South,Medium,Medium
2024-11-19,S004,6638.23,1,11,0,0,Houston,TX,South,Medium,Medium
2024-11-20,S004,5156.49,2,11,0,0,Houston,TX,South,Medium,Medium
2024-11-21,S004,6332.79,3,11,0,0,Houston,TX,South,Medium,Medium
2024-11-22,S004,7684.7,4,11,0,0,Houston,TX,South,Medium,Medium
2024-11-23,S004,10932.55,5,11,0,1,Houston,TX,South,Medium,Medium
2024-11-24,S004,8445.07,6,11,0,0,Houston,TX,South,Medium,Medium
2024-11-25,S004,7831.13,0,11,0,1,Houston,TX,South,Medium,Medium
2024-11-26,S004,5682.24,1,11,0,0,Houston,TX,South,Medium,Medium
2024-11-27,S004,6682.79,2,11,0,0,Houston,TX,South,Medium,Medium
2024-11-28,S004,12686.39,3,11,1,1,Houston,TX,South,Medium,Medium
2024-11-29,S004,12111.89,4,11,1,0,Houston,TX,South,Medium,Medium
2024-11-30,S004,11514.97,5,11,0,0,Houston,TX,South,Medium,Medium
2024-12-01,S004,9956.58,6,12,0,0,Houston,TX,South,Medium,Medium
2024-12-02,S004,7070.75,0,12,0,0,Houston,TX,South,Medium,Medium
2024-12-03,S004,6995.2,1,12,0,0,Houston,TX,South,Medium,Medium
2024-12-04,S004,6747.84,2,12,0,0,Houston,TX,South,Medium,Medium
2024-12-05,S004,10374.45,3,12,0,1,Houston,TX,South,Medium,Medium
2024-12-06,S004,7841.7,4,12,0,0,Houston,TX,South,Medium,Medium
2024-12-07,S004,9488.57,5,12,0,0,Houston,TX,South,Medium,Medium
2024-12-08,S004,13231.58,6,12,0,1,Houston,TX,South,Medium,Medium
2024-12-09,S004,7869.1,0,12,0,1,Houston,TX,South,Medium,Medium
2024-12-10,S004,6465.76,1,12,0,0,Houston,TX,South,Medium,Medium
2024-12-11,S004,6847.41,2,12,0,0,Houston,TX,South,Medium,Medium
2024-12-12,S004,9875.84,3,12,0,1,Houston,TX,South,Medium,Medium
2024-12-13,S004,8706.0,4,12,0,0,Houston,TX,South,Medium,Medium
2024-12-14,S004,8208.55,5,12,0,0,Houston,TX,South,Medium,Medium
2024-12-15,S004,8598.62,6,12,0,0,Houston,TX,South,Medium,Medium
2024-12-16,S004,7178.68,0,12,0,0,Houston,TX,South,Medium,Medium
2024-12-17,S004,6382.14,1,12,0,0,Houston,TX,South,Medium,Medium
2024-12-18,S004,7377.32,2,12,0,0,Houston,TX,South,Medium,Medium
2024-12-19,S004,5706.88,3,12,0,0,Houston,TX,South,Medium,Medium
2024-12-20,S004,9458.7,4,12,0,0,Houston,TX,South,Medium,Medium
2024-12-21,S004,10453.54,5,12,0,0,Houston,TX,South,Medium,Medium
2024-12-22,S004,9291.08,6,12,0,0,Houston,TX,South,Medium,Medium
2024-12-23,S004,6770.31,0,12,0,0,Houston,TX,South,Medium,Medium
2024-12-24,S004,9639.53,1,12,1,1,Houston,TX,South,Medium,Medium
2024-12-25,S004,14602.17,2,12,1,1,Houston,TX,South,Medium,Medium
2024-12-26,S004,10297.96,3,12,0,1,Houston,TX,South,Medium,Medium
2024-12-27,S004,10214.55,4,12,0,1,Houston,TX,South,Medium,Medium
2024-12-28,S004,10530.73,5,12,0,0,Houston,TX,South,Medium,Medium
2024-12-29,S004,8398.64,6,12,0,0,Houston,TX,South,Medium,Medium
2024-12-30,S004,6829.27,0,12,0,0,Houston,TX,South,Medium,Medium
2024-12-31,S004,10983.86,1,12,1,1,Houston,TX,South,Medium,Medium
2025-01-01,S004,7278.15,2,1,1,0,Houston,TX,South,Medium,Medium
2025-01-02,S004,4901.91,3,1,0,0,Houston,TX,South,Medium,Medium
2025-01-03,S004,5485.44,4,1,0,0,Houston,TX,South,Medium,Medium
2025-01-04,S004,7173.2,5,1,0,0,Houston,TX,South,Medium,Medium
2025-01-05,S004,6733.47,6,1,0,0,Houston,TX,South,Medium,Medium
2025-01-06,S004,4442.29,0,1,0,0,Houston,TX,South,Medium,Medium
2025-01-07,S004,4714.3,1,1,0,0,Houston,TX,South,Medium,Medium
2025-01-08,S004,4502.56,2,1,0,0,Houston,TX,South,Medium,Medium
2025-01-09,S004,5762.28,3,1,0,0,Houston,TX,South,Medium,Medium
2025-01-10,S004,8569.73,4,1,0,1,Houston,TX,South,Medium,Medium
2025-01-11,S004,9604.71,5,1,0,1,Houston,TX,South,Medium,Medium
2025-01-12,S004,5830.05,6,1,0,0,Houston,TX,South,Medium,Medium
2025-01-13,S004,4907.34,0,1,0,0,Houston,TX,South,Medium,Medium
2025-01-14,S004,4789.81,1,1,0,0,Houston,TX,South,Medium,Medium
2025-01-15,S004,5162.61,2,1,0,1,Houston,TX,South,Medium,Medium
2025-01-16,S004,5037.99,3,1,0,0,Houston,TX,South,Medium,Medium
2025-01-17,S004,7982.43,4,1,0,1,Houston,TX,South,Medium,Medium
2025-01-18,S004,7359.62,5,1,0,0,Houston,TX,South,Medium,Medium
2025-01-19,S004,9192.51,6,1,0,1,Houston,TX,South,Medium,Medium
2025-01-20,S004,7637.9,0,1,1,0,Houston,TX,South,Medium,Medium
2025-01-21,S004,4571.81,1,1,0,0,Houston,TX,South,Medium,Medium
2025-01-22,S004,4659.59,2,1,0,0,Houston,TX,South,Medium,Medium
2025-01-23,S004,4947.17,3,1,0,0,Houston,TX,South,Medium,Medium
2025-01-24,S004,9457.29,4,1,0,1,Houston,TX,South,Medium,Medium
2025-01-25,S004,7285.8,5,1,0,0,Houston,TX,South,Medium,Medium
2025-01-26,S004,6561.38,6,1,0,0,Houston,TX,South,Medium,Medium
2025-01-27,S004,4611.5,0,1,0,0,Houston,TX,South,Medium,Medium
2025-01-28,S004,4076.56,1,1,0,0,Houston,TX,South,Medium,Medium
2025-01-29,S004,5021.51,2,1,0,0,Houston,TX,South,Medium,Medium
2025-01-30,S004,5402.08,3,1,0,0,Houston,TX,South,Medium,Medium
2025-01-31,S004,5805.68,4,1,0,0,Houston,TX,South,Medium,Medium
2025-02-01,S004,5548.57,5,2,0,0,Houston,TX,South,Medium,Medium
2025-02-02,S004,6023.52,6,2,0,0,Houston,TX,South,Medium,Medium
2025-02-03,S004,5334.24,0,2,0,0,Houston,TX,South,Medium,Medium
2025-02-04,S004,3962.38,1,2,0,0,Houston,TX,South,Medium,Medium
2025-02-05,S004,3725.42,2,2,0,0,Houston,TX,South,Medium,Medium
2025-02-06,S004,5193.86,3,2,0,0,Houston,TX,South,Medium,Medium
2025-02-07,S004,6264.55,4,2,0,0,Houston,TX,South,Medium,Medium
2025-02-08,S004,6690.95,5,2,0,0,Houston,TX,South,Medium,Medium
2025-02-09,S004,7842.3,6,2,0,1,Houston,TX,South,Medium,Medium
2025-02-10,S004,4908.28,0,2,0,0,Houston,TX,South,Medium,Medium
2025-02-11,S004,3781.68,1,2,0,0,Houston,TX,South,Medium,Medium
2025-02-12,S004,4510.6,2,2,0,0,Houston,TX,South,Medium,Medium
2025-02-13,S004,5425.34,3,2,0,0,Houston,TX,South,Medium,Medium
2025-02-14,S004,6002.54,4,2,0,0,Houston,TX,South,Medium,Medium
2025-02-15,S004,7994.04,5,2,0,0,Houston,TX,South,Medium,Medium
2025-02-16,S004,6367.14,6,2,0,0,Houston,TX,South,Medium,Medium
2025-02-17,S004,9426.41,0,2,1,1,Houston,TX,South,Medium,Medium
2025-02-18,S004,3837.99,1,2,0,0,Houston,TX,South,Medium,Medium
2025-02-19,S004,3763.77,2,2,0,0,Houston,TX,South,Medium,Medium
2025-02-20,S004,3810.21,3,2,0,0,Houston,TX,South,Medium,Medium
2025-02-21,S004,5425.09,4,2,0,0,Houston,TX,South,Medium,Medium
2025-02-22,S004,6144.06,5,2,0,0,Houston,TX,South,Medium,Medium
2025-02-23,S004,6132.29,6,2,0,0,Houston,TX,South,Medium,Medium
2025-02-24,S004,3723.68,0,2,0,0,Houston,TX,South,Medium,Medium
2025-02-25,S004,4721.78,1,2,0,0,Houston,TX,South,Medium,Medium
2025-02-26,S004,5479.26,2,2,0,0,Houston,TX,South,Medium,Medium
2025-02-27,S004,5317.71,3,2,0,0,Houston,TX,South,Medium,Medium
2025-02-28,S004,6152.97,4,2,0,0,Houston,TX,South,Medium,Medium
2025-03-01,S004,7263.26,5,3,0,0,Houston,TX,South,Medium,Medium
2025-03-02,S004,7856.73,6,3,0,0,Houston,TX,South,Medium,Medium
2025-03-03,S004,4774.42,0,3,0,0,Houston,TX,South,Medium,Medium
2025-03-04,S004,4795.45,1,3,0,0,Houston,TX,South,Medium,Medium
2025-03-05,S004,4618.83,2,3,0,0,Houston,TX,South,Medium,Medium
2025-03-06,S004,6282.35,3,3,0,0,Houston,TX,South,Medium,Medium
2025-03-07,S004,6361.28,4,3,0,0,Houston,TX,South,Medium,Medium
2024-07-01,S005,3671.31,0,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-02,S005,3058.26,1,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-03,S005,2910.82,2,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-04,S005,7512.76,3,7,1,1,Phoenix,AZ,West,Medium,Medium
2024-07-05,S005,4160.37,4,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-06,S005,4872.21,5,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-07,S005,4848.11,6,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-08,S005,3353.07,0,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-09,S005,3364.43,1,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-10,S005,3856.84,2,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-11,S005,3660.16,3,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-12,S005,4813.84,4,7,0,1,Phoenix,AZ,West,Medium,Medium
2024-07-13,S005,4705.27,5,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-14,S005,5584.04,6,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-15,S005,3293.09,0,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-16,S005,3287.08,1,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-17,S005,3343.44,2,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-18,S005,3815.59,3,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-19,S005,4848.78,4,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-20,S005,4493.43,5,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-21,S005,4597.92,6,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-22,S005,3624.26,0,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-23,S005,3079.52,1,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-24,S005,2978.04,2,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-25,S005,4168.08,3,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-26,S005,3726.13,4,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-27,S005,4757.58,5,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-28,S005,5381.81,6,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-29,S005,4104.62,0,7,0,1,Phoenix,AZ,West,Medium,Medium
2024-07-30,S005,3326.39,1,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-31,S005,3806.13,2,7,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-01,S005,4467.52,3,8,0,1,Phoenix,AZ,West,Medium,Medium
2024-08-02,S005,4665.65,4,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-03,S005,4999.55,5,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-04,S005,4688.22,6,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-05,S005,3510.85,0,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-06,S005,2890.38,1,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-07,S005,2667.51,2,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-08,S005,3062.44,3,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-09,S005,4662.73,4,8,0,1,Phoenix,AZ,West,Medium,Medium
2024-08-10,S005,4973.38,5,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-11,S005,4266.3,6,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-12,S005,3446.93,0,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-13,S005,2875.98,1,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-14,S005,3955.98,2,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-15,S005,3150.36,3,8,0,0,Phoenix,AZ,West,Medium,Medium
